stateAbbrev,countyName,FIPS,totalVotes,VAP,state,turnoutPerc,nNonVote,percFromMean
DE,New Castle County,10003,262391.0,400920.0,Delaware,65.44722139080116,138529.0,9.947221390801161
DE,Sussex County,10005,106008.0,162020.0,Delaware,65.42895938772992,56012.0,9.928959387729918
DC,District of Columbia,11001,311268.0,494090.0,District of Columbia,62.99823918719262,182822.0,7.498239187192617
FL,Alachua County,12001,128571.0,197720.0,Florida,65.02680558365364,69149.0,9.52680558365364
FL,Baker County,12003,12634.0,20415.0,Florida,61.88586823414156,7781.0,6.385868234141562
FL,Bay County,12005,87453.0,135795.0,Florida,64.40075113222137,48342.0,8.900751132221373
FL,Bradford County,12007,12098.0,21265.0,Florida,56.89160592522925,9167.0,1.3916059252292499
FL,Brevard County,12009,314752.0,438510.0,Florida,71.77761054479943,123758.0,16.27761054479943
FL,Broward County,12011,831951.0,1227645.0,Florida,67.76804369341299,395694.0,12.268043693412992
FL,Calhoun County,12013,6081.0,11160.0,Florida,54.48924731182796,5079.0,-1.0107526881720403
FL,Charlotte County,12015,96374.0,141230.0,Florida,68.23904269631097,44856.0,12.739042696310975
FL,Citrus County,12017,79700.0,117055.0,Florida,68.08765110418179,37355.0,12.587651104181788
FL,Clay County,12019,106483.0,147295.0,Florida,72.292338504362,40812.0,16.792338504361993
FL,Collier County,12021,170789.0,241110.0,Florida,70.83447389158476,70321.0,15.334473891584764
FL,Columbia County,12023,28707.0,52180.0,Florida,55.01533154465312,23473.0,-0.48466845534687764
FL,DeSoto County,12027,10818.0,23515.0,Florida,46.00467786519243,12697.0,-9.495322134807573
FL,Dixie County,12029,7202.0,12890.0,Florida,55.872769588828554,5688.0,0.3727695888285538
FL,Duval County,12031,432695.0,658915.0,Florida,65.66780237208137,226220.0,10.167802372081368
FL,Escambia County,12033,152469.0,238370.0,Florida,63.96316650585224,85901.0,8.463166505852243
FL,Flagler County,12035,57503.0,81040.0,Florida,70.95631786771965,23537.0,15.456317867719648
FL,Franklin County,12037,6015.0,9555.0,Florida,62.95133437990581,3540.0,7.451334379905809
FL,Gadsden County,12039,22113.0,34355.0,Florida,64.3661766846165,12242.0,8.866176684616505
FL,Gilchrist County,12041,8420.0,13225.0,Florida,63.667296786389414,4805.0,8.167296786389414
FL,Glades County,12043,4353.0,9980.0,Florida,43.61723446893787,5627.0,-11.882765531062127
FL,Gulf County,12045,7293.0,13170.0,Florida,55.37585421412301,5877.0,-0.12414578587699054
FL,Hamilton County,12047,5460.0,11220.0,Florida,48.663101604278076,5760.0,-6.836898395721924
FL,Hardee County,12049,7583.0,17345.0,Florida,43.71865090804266,9762.0,-11.781349091957338
FL,Hendry County,12051,11115.0,20830.0,Florida,53.360537686029765,9715.0,-2.1394623139702347
FL,Hernando County,12053,93796.0,139780.0,Florida,67.1025897839462,45984.0,11.6025897839462
FL,Highlands County,12055,45686.0,75115.0,Florida,60.82140717566398,29429.0,5.321407175663978
FL,Hillsborough County,12057,597660.0,916010.0,Florida,65.24601259811574,318350.0,9.74601259811574
FL,Holmes County,12059,8514.0,15430.0,Florida,55.17822423849643,6916.0,-0.32177576150356657
FL,Indian River County,12061,80009.0,113440.0,Florida,70.52979548660085,33431.0,15.029795486600847
FL,Jackson County,12063,21041.0,38500.0,Florida,54.651948051948054,17459.0,-0.8480519480519462
FL,Jefferson County,12065,7645.0,11410.0,Florida,67.00262927256793,3765.0,11.50262927256793
FL,Lafayette County,12067,3392.0,6580.0,Florida,51.55015197568389,3188.0,-3.949848024316111
FL,Lake County,12069,170462.0,244875.0,Florida,69.611842776927,74413.0,14.111842776927006
FL,Lee County,12071,326420.0,500250.0,Florida,65.25137431284358,173830.0,9.75137431284358
FL,Leon County,12073,152132.0,221715.0,Florida,68.6160160566493,69583.0,13.1160160566493
FL,Levy County,12075,19395.0,31025.0,Florida,62.51410153102337,11630.0,7.014101531023371
FL,Liberty County,12077,3296.0,6450.0,Florida,51.100775193798455,3154.0,-4.399224806201545
FL,Madison County,12079,8505.0,14440.0,Florida,58.898891966759,5935.0,3.3988919667590025
FL,Manatee County,12081,178958.0,261755.0,Florida,68.36851254035263,82797.0,12.868512540352626
FL,Marion County,12083,174700.0,267680.0,Florida,65.26449491930664,92980.0,9.764494919306642
FL,Martin County,12085,85792.0,119680.0,Florida,71.68449197860963,33888.0,16.18449197860963
FL,Miami-Dade County,12086,980204.0,1551525.0,Florida,63.1768099128277,571321.0,7.6768099128277
FL,Monroe County,12087,42478.0,59255.0,Florida,71.68677748713189,16777.0,16.18677748713189
FL,Nassau County,12089,46607.0,60475.0,Florida,77.06821000413395,13868.0,21.568210004133945
FL,Okaloosa County,12091,100855.0,147240.0,Florida,68.49701168160826,46385.0,12.997011681608257
FL,Okeechobee County,12093,13653.0,27265.0,Florida,50.07518796992482,13612.0,-5.424812030075181
FL,Orange County,12095,546275.0,854605.0,Florida,63.92134377870479,308330.0,8.421343778704788
FL,Osceola County,12097,140206.0,207525.0,Florida,67.56101674497049,67319.0,12.061016744970487
FL,Palm Beach County,12099,662332.0,974505.0,Florida,67.96599299131354,312173.0,12.465992991313541
FL,Pasco County,12101,241139.0,371305.0,Florida,64.94364471256785,130166.0,9.443644712567846
FL,Pinellas County,12103,492403.0,737365.0,Florida,66.77873237813023,244962.0,11.278732378130229
FL,Polk County,12105,284314.0,460215.0,Florida,61.77851656291081,175901.0,6.278516562910809
FL,Putnam County,12107,33117.0,54535.0,Florida,60.72613917667553,21418.0,5.226139176675531
FL,St. Johns County,12109,136514.0,165355.0,Florida,82.55813250279701,28841.0,27.058132502797008
FL,St. Lucie County,12111,140847.0,212665.0,Florida,66.22951590529706,71818.0,10.729515905297063
FL,Santa Rosa County,12113,87745.0,124190.0,Florida,70.65383686287142,36445.0,15.153836862871415
FL,Sarasota County,12115,229063.0,317770.0,Florida,72.08452654435598,88707.0,16.58452654435598
FL,Seminole County,12117,224896.0,329435.0,Florida,68.26718472536312,104539.0,12.767184725363123
FL,Sumter County,12119,76665.0,102945.0,Florida,74.47180533294477,26280.0,18.97180533294477
FL,Suwannee County,12121,18694.0,32660.0,Florida,57.23821187997551,13966.0,1.738211879975509
FL,Taylor County,12123,9290.0,17955.0,Florida,51.74046226677805,8665.0,-3.759537733221947
FL,Union County,12125,5694.0,11910.0,Florida,47.80856423173804,6216.0,-7.691435768261961
FL,Volusia County,12127,260869.0,403925.0,Florida,64.5835241690908,143056.0,9.083524169090794
FL,Wakulla County,12129,15351.0,24455.0,Florida,62.77243917399304,9104.0,7.2724391739930425
FL,Walton County,12131,33637.0,47490.0,Florida,70.82964834702042,13853.0,15.329648347020424
FL,Washington County,12133,11156.0,19405.0,Florida,57.49033754187065,8249.0,1.9903375418706517
GA,Appling County,13001,7012.0,13180.0,Georgia,53.201820940819424,6168.0,-2.298179059180576
GA,Atkinson County,13003,2610.0,5150.0,Georgia,50.679611650485434,2540.0,-4.820388349514566
GA,Bacon County,13005,4020.0,7895.0,Georgia,50.91830272324256,3875.0,-4.581697276757438
GA,Baker County,13007,1440.0,2565.0,Georgia,56.14035087719298,1125.0,0.6403508771929793
GA,Baldwin County,13009,16116.0,36225.0,Georgia,44.488612836438925,20109.0,-11.011387163561075
GA,Banks County,13011,6975.0,13590.0,Georgia,51.324503311258276,6615.0,-4.175496688741724
GA,Barrow County,13013,29060.0,50790.0,Georgia,57.21598739909432,21730.0,1.7159873990943169
GA,Bartow County,13015,39550.0,72800.0,Georgia,54.32692307692307,33250.0,-1.173076923076927
GA,Ben Hill County,13017,5936.0,12550.0,Georgia,47.298804780876495,6614.0,-8.201195219123505
GA,Berrien County,13019,6590.0,13985.0,Georgia,47.121916338934575,7395.0,-8.378083661065425
GA,Bibb County,13021,62596.0,112570.0,Georgia,55.6062894199165,49974.0,0.1062894199165001
GA,Bleckley County,13023,4974.0,9900.0,Georgia,50.24242424242424,4926.0,-5.257575757575758
GA,Brantley County,13025,6301.0,13650.0,Georgia,46.16117216117216,7349.0,-9.33882783882784
GA,Brooks County,13027,6336.0,11765.0,Georgia,53.854653633659154,5429.0,-1.6453463663408456
GA,Bryan County,13029,15173.0,23490.0,Georgia,64.59344401873138,8317.0,9.093444018731375
GA,Bulloch County,13031,25316.0,57220.0,Georgia,44.24327158336246,31904.0,-11.256728416637543
GA,Burke County,13033,9351.0,16535.0,Georgia,56.552766858179616,7184.0,1.0527668581796163
GA,Butts County,13035,9514.0,18030.0,Georgia,52.76760953965612,8516.0,-2.732390460343879
GA,Calhoun County,13037,2025.0,5035.0,Georgia,40.21847070506455,3010.0,-15.281529294935453
GA,Camden County,13039,18901.0,37995.0,Georgia,49.746019213054346,19094.0,-5.753980786945654
GA,Candler County,13043,3763.0,7815.0,Georgia,48.15099168266155,4052.0,-7.349008317338452
GA,Carroll County,13045,44121.0,83470.0,Georgia,52.85851204025398,39349.0,-2.641487959746023
GA,Catoosa County,13047,26757.0,49385.0,Georgia,54.180419155614054,22628.0,-1.3195808443859462
GA,Charlton County,13049,4016.0,9395.0,Georgia,42.746141564662054,5379.0,-12.753858435337946
GA,Chatham County,13051,112142.0,210415.0,Georgia,53.29563006439655,98273.0,-2.2043699356034523
GA,Chattahoochee County,13053,1390.0,8765.0,Georgia,15.858528237307473,7375.0,-39.641471762692525
GA,Chattooga County,13055,8252.0,18950.0,Georgia,43.54617414248021,10698.0,-11.953825857519789
GA,Cherokee County,13057,112043.0,158990.0,Georgia,70.47172778162148,46947.0,14.971727781621482
GA,Clarke County,13059,44976.0,92700.0,Georgia,48.51779935275081,47724.0,-6.9822006472491935
GA,Clay County,13061,1273.0,2315.0,Georgia,54.98920086393089,1042.0,-0.5107991360691102
GA,Clayton County,13063,92859.0,173345.0,Georgia,53.568894401338376,80486.0,-1.931105598661624
GA,Clinch County,13065,2455.0,4820.0,Georgia,50.933609958506224,2365.0,-4.566390041493776
GA,Cobb County,13067,330819.0,487960.0,Georgia,67.79633576522666,157141.0,12.296335765226658
GA,Coffee County,13069,13915.0,30690.0,Georgia,45.340501792114694,16775.0,-10.159498207885306
GA,Colquitt County,13071,13624.0,29675.0,Georgia,45.91069924178601,16051.0,-9.589300758213987
GA,Columbia County,13073,64743.0,99705.0,Georgia,64.93455694298179,34962.0,9.434556942981786
GA,Cook County,13075,6057.0,12215.0,Georgia,49.58657388456815,6158.0,-5.913426115431847
GA,Coweta County,13077,61745.0,96460.0,Georgia,64.01098901098901,34715.0,8.510989010989007
GA,Crawford County,13079,5176.0,9700.0,Georgia,53.36082474226804,4524.0,-2.1391752577319565
GA,Crisp County,13081,7512.0,17040.0,Georgia,44.08450704225352,9528.0,-11.41549295774648
GA,Dade County,13083,6242.0,13035.0,Georgia,47.88645953202915,6793.0,-7.61354046797085
GA,Dawson County,13085,11765.0,17615.0,Georgia,66.78966789667896,5850.0,11.289667896678964
GA,Decatur County,13087,10286.0,19875.0,Georgia,51.75345911949686,9589.0,-3.74654088050314
GA,DeKalb County,13089,314757.0,489315.0,Georgia,64.32604763802459,174558.0,8.82604763802459
GA,Dodge County,13091,7009.0,16285.0,Georgia,43.03960700030703,9276.0,-12.46039299969297
GA,Dooly County,13093,3859.0,10955.0,Georgia,35.2259242355089,7096.0,-20.2740757644911
GA,Dougherty County,13095,34087.0,68025.0,Georgia,50.109518559353184,33938.0,-5.390481440646816
GA,Douglas County,13097,57738.0,95670.0,Georgia,60.35120727500784,37932.0,4.851207275007837
GA,Early County,13099,4785.0,7760.0,Georgia,61.662371134020624,2975.0,6.162371134020624
GA,Echols County,13101,1182.0,2415.0,Georgia,48.94409937888199,1233.0,-6.555900621118013
GA,Effingham County,13103,23458.0,39795.0,Georgia,58.94710390752606,16337.0,3.4471039075260634
GA,Elbert County,13105,7987.0,14780.0,Georgia,54.039242219215154,6793.0,-1.4607577807848457
GA,Emanuel County,13107,7860.0,16910.0,Georgia,46.48137196924896,9050.0,-9.018628030751039
GA,Evans County,13109,3613.0,7545.0,Georgia,47.88601722995361,3932.0,-7.613982770046391
GA,Fannin County,13111,11812.0,19625.0,Georgia,60.18853503184714,7813.0,4.688535031847138
GA,Fayette County,13113,60913.0,78815.0,Georgia,77.28604960984585,17902.0,21.786049609845847
GA,Floyd County,13115,34608.0,68655.0,Georgia,50.40856456194014,34047.0,-5.091435438059861
GA,Forsyth County,13117,98221.0,129230.0,Georgia,76.00479764760505,31009.0,20.504797647605045
GA,Franklin County,13119,8502.0,16770.0,Georgia,50.697674418604656,8268.0,-4.802325581395344
GA,Fulton County,13121,431391.0,699145.0,Georgia,61.70265109526636,267754.0,6.202651095266361
GA,Gilmer County,13123,12773.0,21470.0,Georgia,59.49231485794131,8697.0,3.9923148579413095
GA,Glascock County,13125,1390.0,2285.0,Georgia,60.83150984682714,895.0,5.331509846827139
GA,Glynn County,13127,34263.0,60905.0,Georgia,56.25646498645431,26642.0,0.7564649864543114
GA,Gordon County,13129,18959.0,38090.0,Georgia,49.77421895510633,19131.0,-5.725781044893672
GA,Grady County,13131,9213.0,17620.0,Georgia,52.28717366628831,8407.0,-3.212826333711689
GA,Greene County,13133,8852.0,12705.0,Georgia,69.67335694608423,3853.0,14.173356946084226
GA,Gwinnett County,13135,328331.0,519180.0,Georgia,63.24030201471551,190849.0,7.74030201471551
GA,Habersham County,13137,16243.0,31370.0,Georgia,51.778769525023904,15127.0,-3.721230474976096
GA,Hall County,13139,70694.0,117555.0,Georgia,60.13695716898473,46861.0,4.636957168984729
GA,Hancock County,13141,3580.0,7230.0,Georgia,49.51590594744122,3650.0,-5.984094052558781
GA,Haralson County,13143,11357.0,21515.0,Georgia,52.78642807343714,10158.0,-2.7135719265628566
GA,Harris County,13145,16502.0,25325.0,Georgia,65.1609081934847,8823.0,9.660908193484701
GA,Hart County,13147,10117.0,19680.0,Georgia,51.40752032520325,9563.0,-4.092479674796749
GA,Heard County,13149,4223.0,8830.0,Georgia,47.825594563986414,4607.0,-7.674405436013586
GA,Henry County,13151,98766.0,150235.0,Georgia,65.74100575764635,51469.0,10.241005757646349
GA,Houston County,13153,60079.0,107010.0,Georgia,56.1433510886833,46931.0,0.6433510886833034
GA,Irwin County,13155,3670.0,7245.0,Georgia,50.655624568668046,3575.0,-4.8443754313319545
GA,Jackson County,13157,27190.0,44550.0,Georgia,61.03254769921437,17360.0,5.532547699214369
GA,Jasper County,13159,6045.0,10025.0,Georgia,60.29925187032419,3980.0,4.799251870324191
GA,Jeff Davis County,13161,5096.0,10370.0,Georgia,49.14175506268081,5274.0,-6.358244937319192
GA,Jefferson County,13163,6968.0,11985.0,Georgia,58.13934084272007,5017.0,2.639340842720067
GA,Jenkins County,13165,3056.0,6830.0,Georgia,44.74377745241581,3774.0,-10.756222547584187
GA,Johnson County,13167,3686.0,7670.0,Georgia,48.05736636245111,3984.0,-7.442633637548887
GA,Jones County,13169,12551.0,21655.0,Georgia,57.95890094666358,9104.0,2.458900946663583
GA,Lamar County,13171,7612.0,14175.0,Georgia,53.70017636684303,6563.0,-1.7998236331569686
GA,Lanier County,13173,2871.0,7615.0,Georgia,37.70190413657256,4744.0,-17.79809586342744
GA,Laurens County,13175,19530.0,35365.0,Georgia,55.22409161600452,15835.0,-0.27590838399547835
GA,Lee County,13177,14143.0,20810.0,Georgia,67.9625180201826,6667.0,12.4625180201826
GA,Liberty County,13179,16143.0,44320.0,Georgia,36.42373646209386,28177.0,-19.076263537906136
GA,Lincoln County,13181,4102.0,6180.0,Georgia,66.37540453074435,2078.0,10.875404530744348
GA,Long County,13183,4117.0,11505.0,Georgia,35.78444154715341,7388.0,-19.715558452846587
GA,Lowndes County,13185,37805.0,83885.0,Georgia,45.067652142814566,46080.0,-10.432347857185434
GA,Lumpkin County,13187,12425.0,24340.0,Georgia,51.04765817584224,11915.0,-4.452341824157763
GA,McDuffie County,13189,9268.0,15710.0,Georgia,58.99427116486314,6442.0,3.494271164863143
GA,McIntosh County,13191,5903.0,11305.0,Georgia,52.215833701901815,5402.0,-3.284166298098185
GA,Macon County,13193,4287.0,10845.0,Georgia,39.529737206085755,6558.0,-15.970262793914245
GA,Madison County,13195,11998.0,21180.0,Georgia,56.64778092540133,9182.0,1.147780925401328
GA,Marion County,13197,3190.0,6580.0,Georgia,48.48024316109423,3390.0,-7.019756838905771
GA,Meriwether County,13199,9217.0,16385.0,Georgia,56.252670125114435,7168.0,0.7526701251144345
GA,Miller County,13201,2544.0,4540.0,Georgia,56.0352422907489,1996.0,0.5352422907488972
GA,Mitchell County,13205,7880.0,16900.0,Georgia,46.62721893491124,9020.0,-8.872781065088759
GA,Monroe County,13207,12687.0,21050.0,Georgia,60.270783847981,8363.0,4.770783847981001
GA,Montgomery County,13209,3576.0,6715.0,Georgia,53.253909158600145,3139.0,-2.2460908413998553
GA,Morgan County,13211,9475.0,13630.0,Georgia,69.51577402787967,4155.0,14.015774027879672
GA,Murray County,13213,12458.0,27310.0,Georgia,45.616990113511534,14852.0,-9.883009886488466
GA,Muscogee County,13215,69032.0,146005.0,Georgia,47.28057258313071,76973.0,-8.219427416869287
GA,Newton County,13217,43987.0,72890.0,Georgia,60.34709836740294,28903.0,4.847098367402943
GA,Oconee County,13219,20149.0,24415.0,Georgia,82.52713495801761,4266.0,27.027134958017612
GA,Oglethorpe County,13221,6674.0,11195.0,Georgia,59.615899955337206,4521.0,4.1158999553372055
GA,Paulding County,13223,64890.0,104740.0,Georgia,61.953408439946536,39850.0,6.453408439946536
GA,Peach County,13225,10752.0,20060.0,Georgia,53.59920239282153,9308.0,-1.9007976071784682
GA,Pickens County,13227,14038.0,23350.0,Georgia,60.11991434689507,9312.0,4.619914346895072
GA,Pierce County,13229,7311.0,13885.0,Georgia,52.653943104069135,6574.0,-2.8460568959308645
GA,Pike County,13231,8725.0,13275.0,Georgia,65.72504708097928,4550.0,10.22504708097928
GA,Polk County,13233,14215.0,28485.0,Georgia,49.90345796033,14270.0,-5.596542039669998
GA,Pulaski County,13235,3605.0,9260.0,Georgia,38.93088552915766,5655.0,-16.569114470842337
GA,Putnam County,13237,9488.0,16335.0,Georgia,58.0838689929599,6847.0,2.5838689929599
GA,Quitman County,13239,1044.0,1680.0,Georgia,62.142857142857146,636.0,6.642857142857146
GA,Rabun County,13241,7992.0,12795.0,Georgia,62.461899179366945,4803.0,6.961899179366945
GA,Randolph County,13243,2899.0,5430.0,Georgia,53.38858195211786,2531.0,-2.1114180478821396
GA,Richmond County,13245,75515.0,150325.0,Georgia,50.23449193414269,74810.0,-5.265508065857311
GA,Rockdale County,13247,37869.0,61345.0,Georgia,61.73119243622137,23476.0,6.23119243622137
GA,Schley County,13249,1909.0,3655.0,Georgia,52.22982216142271,1746.0,-3.2701778385772897
GA,Screven County,13251,5715.0,10850.0,Georgia,52.67281105990783,5135.0,-2.827188940092171
GA,Seminole County,13253,3588.0,6695.0,Georgia,53.592233009708735,3107.0,-1.9077669902912646
GA,Spalding County,13255,25704.0,47255.0,Georgia,54.394243995344404,21551.0,-1.1057560046555963
GA,Stephens County,13257,9815.0,19490.0,Georgia,50.359158542842486,9675.0,-5.140841457157514
